player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,pos_rank,start_sit_grade,r2p_pts,uncertainty
17058,Matt Breida,6249d2c0-75dc-4586-943b-1c103a9eb419,BUF,RB,RB,M. Breida,RB,RB,https://www.fantasypros.com/nfl/players/matt-breida.php,matt-breida.php,https://images.fantasypros.com/images/players/nfl/17058/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17058/headshot/210x210.png,30552,2819100,7,0.7,0.3,1,vs. PIT,PIT,,72,52,86,72.13,5.07,RB72,F,3.7,0.494325
16423,Samaje Perine,e601812f-ce24-4e99-bee0-e33c1e9014e4,CIN,RB,RB,S. Perine,RB,RB,https://www.fantasypros.com/nfl/players/samaje-perine.php,samaje-perine.php,https://images.fantasypros.com/images/players/nfl/16423/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16423/headshot/210x210.png,30227,2131148,10,1.4,1.7,1,vs. MIN,MIN,,73,61,90,73.63,6.15,RB73,F,3.5,0.6200409836065575
19521,DeeJay Dallas,48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2,SEA,RB,RB,D. Dallas,RB,RB,https://www.fantasypros.com/nfl/players/deejay-dallas.php,deejay-dallas.php,https://images.fantasypros.com/images/players/nfl/19521/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19521/headshot/210x210.png,32814,2804094,9,0.6,0.6,0,at IND,IND,,74,67,92,75.51,5.15,RB74,F,3.3,0.39585820895522394
19537,Larry Rountree III,21e671a3-1260-4e1a-954c-005a290cf06b,LAC,RB,RB,L. Rountree III,RB,RB,https://www.fantasypros.com/nfl/players/larry-rountree.php,larry-rountree.php,,,33586,2866927,7,0.9,0.8,1,at WAS,WAS,,75,57,106,78.06,10.30,RB75,F,3.2,1.861228070175439
11645,Le'Veon Bell,7735c02a-ee75-447c-86e6-6c2168500050,BAL,RB,RB,L. Bell,RB,RB,https://www.fantasypros.com/nfl/players/leveon-bell.php,leveon-bell.php,https://images.fantasypros.com/images/players/nfl/11645/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11645/headshot/210x210.png,26671,1751828,8,47.9,45.7,50,at LV,LV,,76,38,100,74.77,14.60,RB76,F,3.1,5.609473684210526
11655,Rex Burkhead,bd8052bd-0898-430b-99c9-2529e895ae79,HOU,RB,RB,R. Burkhead,RB,RB,https://www.fantasypros.com/nfl/players/rex-burkhead.php,rex-burkhead.php,https://images.fantasypros.com/images/players/nfl/11655/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11655/headshot/210x210.png,26813,1679738,10,0.5,0.5,0,vs. JAC,JAC,,77,71,94,78.23,3.85,RB77,F,2.9,0.20876760563380284
23190,Jake Funk,8da63045-f139-4422-9bd7-efe46c7fcf13,LAR,RB,RB,J. Funk,RB,RB,https://www.fantasypros.com/nfl/players/jake-funk.php,jake-funk.php,,,33621,2239544,11,1.0,1.0,1,vs. CHI,CHI,,78,65,96,78.36,6.26,RB78,F,2.8,0.6028861538461537
17250,Kalen Ballage,c6728282-0648-4926-a07c-be64f3ff5e0d,PIT,RB,RB,K. Ballage,RB,RB,https://www.fantasypros.com/nfl/players/kalen-ballage.php,kalen-ballage.php,https://images.fantasypros.com/images/players/nfl/17250/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17250/headshot/210x210.png,31100,2131476,7,0.2,0.2,0,at BUF,BUF,,79,66,101,78.97,6.19,RB79,F,2.8,0.5805469696969698
19333,La'Mical Perine,f86e291f-d678-463c-93cb-beedab9a309a,NYJ,RB,RB,L. Perine,RB,RB,https://www.fantasypros.com/nfl/players/lamical-perine.php,lamical-perine.php,https://images.fantasypros.com/images/players/nfl/19333/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19333/headshot/210x210.png,32790,2248610,6,0.4,0.4,0,at CAR,CAR,,80,63,117,81.31,9.62,RB80,F,2.6,1.46895873015873
20155,Jaret Patterson,82996e3b-b72d-41ca-8eb1-91e462ceff85,WAS,RB,RB,J. Patterson,RB,RB,https://www.fantasypros.com/nfl/players/jaret-patterson.php,jaret-patterson.php,,,33706,2964701,9,1.2,1.4,1,vs. LAC,LAC,,81,60,105,83.66,8.69,RB81,F,2.6,1.2586016666666666
